tags,notes,title,guid,imageURL,articleDate,trailerLink,rating
"Thriller, Supernatural, Dave Davis, Malky Goldman, Lynn Cohen, IFC Films",,The Vigil: Trailer,http://www.traileraddict.com/the-vigil-2021/trailer,http://cdn.traileraddict.com/vidog/ifc-films/the-vigil-poster/1.jpg,2021-02-11T02:38:44.000Z,http://www.traileraddict.com/the-vigil-2021/trailer,
"Paramount Pictures, Suspense, Thriller, Freddie Highmore, Liam Cunningham, Astrid Berges-Frisbey, Sam Riley",,The Vault: Trailer,http://www.traileraddict.com/the-vault-2021/trailer,http://cdn.traileraddict.com/vidog/paramount-pictures/the-vault-2021-poster/1.jpg,2021-02-12T08:25:39.000Z,http://www.traileraddict.com/the-vault-2021/trailer,
"Action, Adventure, Fantasy, Comicbook, Jason Momoa, Ezra Miller, Ben Affleck, Gal Gadot, Henry Cavill, Connie Nielsen, Jared Leto",,Zack Snyder's Justice League: Trailer,http://www.traileraddict.com/zack-snyders-justice-league/trailer,http://cdn.traileraddict.com/vidog/hbo-films/zack-snyders-justice-league-poster/1.jpg,2021-02-15T22:42:03.000Z,http://www.traileraddict.com/zack-snyders-justice-league/trailer,
"Hulu, Action, Sci Fi, Frank Grillo, Naomi Watts, Mel Gibson, Michelle Yeoh, Ken Jeong, Annabelle Wallis, Will Sasso",,Boss Level: Trailer,http://www.traileraddict.com/boss-level-2021/trailer,http://cdn.traileraddict.com/vidog/hulu/boss-level-poster/1.jpg,2021-02-15T23:31:20.000Z,http://www.traileraddict.com/boss-level-2021/trailer,
"Shudder, Psychological, Horror",,Violation: Trailer,http://www.traileraddict.com/violation-2021/trailer,http://cdn.traileraddict.com/vidog/shudder/violation-poster/1.jpg,2021-02-15T22:33:45.000Z,http://www.traileraddict.com/violation-2021/trailer,
"Walt Disney Pictures, Cartoon, Family, Comedy, Crime, Emma Stone, Emma Thompson, Mark Strong",,Cruella: Trailer,http://www.traileraddict.com/cruella-2021/trailer,http://cdn.traileraddict.com/vidog/walt-disney-pictures/cruella-poster/1.jpg,2021-02-17T20:51:22.000Z,http://www.traileraddict.com/cruella-2021/trailer,
"IFC Films, Horror, Sci Fi, Julia Sarah Stone, Landon Liboiron",,Come True: Trailer,http://www.traileraddict.com/come-true-2021/trailer,http://cdn.traileraddict.com/vidog/ifc-films/come-true-poster/1.jpg,2021-02-18T21:05:30.000Z,http://www.traileraddict.com/come-true-2021/trailer,
"Warner Bros. Pictures, Video Game, Action, Adventure, Red Band, Lewis Tan, Joe Taslim, Hiroyuki Sanada, Jessica McNamee, Tadanobu Asano, Josh Lawson, Mehcad Brooks",,Mortal Kombat: Trailer,http://www.traileraddict.com/mortal-kombat-2021/trailer,http://cdn.traileraddict.com/vidog/warner-bros-pictures/mortal-kombat-2021-poster/1.jpg,2021-02-18T19:56:26.000Z,http://www.traileraddict.com/mortal-kombat-2021/trailer,
"Magnolia Pictures, Action, Thriller, Foreign / Foreign Language",,Enforcement: Trailer,http://www.traileraddict.com/enforcement-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-02-23T21:15:38.000Z,http://www.traileraddict.com/enforcement-2021/trailer,
"Netflix, Musical, Family, Bailee Madison, Kevin Quinn, David Koechner",,A Week Away: Trailer,http://www.traileraddict.com/a-week-away/trailer,http://cdn.traileraddict.com/vidog/netflix/a-week-away-poster/1.jpg,2021-02-23T20:59:21.000Z,http://www.traileraddict.com/a-week-away/trailer,
"STX Entertainment, Thriller, Jodie Foster, Tahar Rahim, Shailene Woodley, Benedict Cumberbatch, Zachary Levi",,The Mauritanian: Trailer,http://www.traileraddict.com/the-mauritanian/trailer,http://cdn.traileraddict.com/vidog/stx-entertainment/the-mauritanian-poster/1.jpg,2021-02-24T20:01:53.000Z,http://www.traileraddict.com/the-mauritanian/trailer,
"Vertical Entertainment, Thriller, Action, Sam Heughan, Ruby Rose, Hannah John-Kamen, Andy Serkis, Tom Wilkinson, Tom Hopper, Noel Clarke",,SAS: Red Notice: Trailer,http://www.traileraddict.com/sas-red-notice/trailer,http://cdn.traileraddict.com/vidog/vertical-entertainment/sas-red-notice-poster/1.jpg,2021-02-24T19:52:12.000Z,http://www.traileraddict.com/sas-red-notice/trailer,
"Screen Media Films, Comedy, Drama, William Shatner, Jean Smart, Christopher Lloyd, Esai Morales",,Senior Moment: Trailer,http://www.traileraddict.com/senior-moment/trailer,http://cdn.traileraddict.com/vidog/screen-media-films/senior-moment-poster/1.jpg,2021-02-26T22:22:21.000Z,http://www.traileraddict.com/senior-moment/trailer,
"Vertical Entertainment, Paranormal, Horror, Thriller, Guy Pearce, Vadhir Derbez, Keith David, Stephen Lang",,The Seventh Day: Trailer,http://www.traileraddict.com/the-seventh-day-2021/trailer,http://cdn.traileraddict.com/vidog/vertical-entertainment/the-seventh-day-poster/1.jpg,2021-03-02T00:54:41.000Z,http://www.traileraddict.com/the-seventh-day-2021/trailer,
"Amazon Studios, Action, Thriller, Book, War, Michael B. Jordan, Jamie Bell, Jodie Turner-Smith, Guy Pearce, Brett Gelman, Colman Domingo",,Tom Clancy's Without Remorse: Trailer,http://www.traileraddict.com/without-remorse-2021/trailer,http://cdn.traileraddict.com/vidog/amazon-studios/without-remorse-poster/1.jpg,2021-03-03T22:25:36.000Z,http://www.traileraddict.com/without-remorse-2021/trailer,
"Magnolia Pictures, Drama, Comedy, Fantasy, Foreign / Foreign Language",,About Endlessness: Trailer,http://www.traileraddict.com/about-endlessness-2020/trailer,http://cdn.traileraddict.com/vidog/magnolia-pictures/about-endlessness-poster/1.jpg,2021-03-05T22:10:11.000Z,http://www.traileraddict.com/about-endlessness-2020/trailer,
"Magnolia Pictures, Thriller",,Held: Trailer,http://www.traileraddict.com/held-2021/trailer,http://cdn.traileraddict.com/vidog/magnolia-pictures/held-2021-poster/1.jpg,2021-03-05T21:59:25.000Z,http://www.traileraddict.com/held-2021/trailer,
"Vertical Entertainment, Action, Sci Fi, Fantasy",,Enhanced: Trailer,http://www.traileraddict.com/enhanced-2021/trailer,http://cdn.traileraddict.com/vidog/vertical-entertainment/enhanced-2021-poster/1.jpg,2021-03-05T21:51:58.000Z,http://www.traileraddict.com/enhanced-2021/trailer,
"Netflix, Action, Comedy, Melissa McCarthy, Octavia Spencer, Jason Bateman, Pom Klementieff, Melissa Leo, Bobby Cannavale, Sarah Baker",,Thunder Force: Trailer,http://www.traileraddict.com/thunder-force-2021/trailer,http://cdn.traileraddict.com/vidog/netflix/thunder-force-poster/1.jpg,2021-03-05T21:45:47.000Z,http://www.traileraddict.com/thunder-force-2021/trailer,
"RLJ Entertainment, Comedy, Ellar Coltrane, Helena Howard, Joe Manganiello, Elena Kampouris",,Shoplifters of the World: Trailer,http://www.traileraddict.com/shoplifters-of-the-world/trailer,http://cdn.traileraddict.com/vidog/rlj-entertainment/shoplifters-of-the-world-poster/1.jpg,2021-03-09T20:51:18.000Z,http://www.traileraddict.com/shoplifters-of-the-world/trailer,
"IFC Films, Drama, Gay &amp; Lesbian, Foreign / Foreign Language",,Moffie: Trailer,http://www.traileraddict.com/moffie/trailer,http://cdn.traileraddict.com/vidog/ifc-films/moffie-poster/1.jpg,2021-03-10T21:38:56.000Z,http://www.traileraddict.com/moffie/trailer,
"Lionsgate, Action, Crime, Thriller, Ruby Rose, Morgan Freeman, Patrick Muldoon",,Vanquish: Trailer,http://www.traileraddict.com/vanquish-2021/trailer,http://cdn.traileraddict.com/vidog/lionsgate/vanquish-poster/1.jpg,2021-03-10T21:19:31.000Z,http://www.traileraddict.com/vanquish-2021/trailer,
"Netflix, Sci Fi, Thriller, Foreign / Foreign Language, Mélanie Laurent",,Oxygen: Trailer,http://www.traileraddict.com/oxygen-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-03-10T21:12:06.000Z,http://www.traileraddict.com/oxygen-2021/trailer,
"Well Go USA, Drama, Book, Dean-Charles Chapman, Anya Taylor-Joy, Finn Cole",,Here Are the Young Men: Trailer,http://www.traileraddict.com/here-are-the-young-men/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-03-13T05:12:31.000Z,http://www.traileraddict.com/here-are-the-young-men/trailer,
"Vertical Entertainment, Thriller, Casey Affleck, Sam Claflin, Michelle Monaghan, India Eisley, Emily Alyn Lind",,Every Breath You Take: Trailer,http://www.traileraddict.com/every-breath-you-take-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-03-13T05:02:06.000Z,http://www.traileraddict.com/every-breath-you-take-2021/trailer,
"Sony Screen Gems, Horror, Jeffrey Dean Morgan, Christine Adams, Cary Elwes",,The Unholy: Trailer,http://www.traileraddict.com/the-unholy-2021/trailer,http://cdn.traileraddict.com/vidog/screen-gems/the-unholy-poster/1.jpg,2021-03-13T04:54:39.000Z,http://www.traileraddict.com/the-unholy-2021/trailer,
"Shudder, Horror, Paranormal",,The Power: Trailer,http://www.traileraddict.com/the-power-2021/trailer,http://cdn.traileraddict.com/vidog/shudder/the-power-2021-poster/1.jpg,2021-03-12T20:40:08.000Z,http://www.traileraddict.com/the-power-2021/trailer,
"Lionsgate, Sci Fi, Adventure, Tye Sheridan, Thriller, Colin Farrell, Fionn Whitehead, Lily-Rose Depp",,Voyagers: Theatrical Trailer,http://www.traileraddict.com/voyagers-2021/theatrical-trailer,http://cdn.traileraddict.com/vidog/lionsgate/voyagers-poster/1.jpg,2021-03-15T21:01:44.000Z,http://www.traileraddict.com/voyagers-2021/theatrical-trailer,
"Action, Adventure, Fantasy, Comicbook, Jason Momoa, Ezra Miller, Ben Affleck, Gal Gadot, Henry Cavill, Connie Nielsen",,Zack Snyder's Justice League: Final Trailer,http://www.traileraddict.com/zack-snyders-justice-league/final-trailer,http://cdn.traileraddict.com/vidog/hbo-films/zack-snyders-justice-league-poster/1.jpg,2021-03-15T18:33:17.000Z,http://www.traileraddict.com/zack-snyders-justice-league/final-trailer,
"Roadside Attractions, Drama, Romance, Rose Reid, Jedidiah Goodacre, Katherine McNamara, Patrick Bergin",,Finding You: Trailer,http://www.traileraddict.com/finding-you-2021/trailer,http://cdn.traileraddict.com/vidog/roadside-attractions/finding-you-poster/1.jpg,2021-03-17T18:46:21.000Z,http://www.traileraddict.com/finding-you-2021/trailer,
"Netflix, Book, Drama, Western, Idris Elba, Caleb McLaughlin, Method Man",,Concrete Cowboy: Trailer,http://www.traileraddict.com/concrete-cowboy-2021/trailer,http://cdn.traileraddict.com/vidog/netflix/concrete-cowboy-2021-poster/1.jpg,2021-03-17T18:36:05.000Z,http://www.traileraddict.com/concrete-cowboy-2021/trailer,
"RLJ Entertainment, Supernatural, Horror",,Jakob's Wife: Trailer,http://www.traileraddict.com/jakobs-wife-2021/trailer,http://cdn.traileraddict.com/vidog/rlj-entertainment/jakobs-wife-poster/1.jpg,2021-03-18T19:18:57.000Z,http://www.traileraddict.com/jakobs-wife-2021/trailer,
"Screen Media Films, Action, Thriller, Berry Pepper, Colm Feore, Laura Vandervoort",,Trigger Point: Trailer,http://www.traileraddict.com/trigger-point/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-03-22T23:53:34.000Z,http://www.traileraddict.com/trigger-point/trailer,
"Neon, Horror, Joel Fry, Ellora Torchia",,In the Earth: Trailer,http://www.traileraddict.com/in-the-earth-2021/trailer,http://cdn.traileraddict.com/vidog/neon/in-the-earth-poster/1.jpg,2021-03-25T23:07:14.000Z,http://www.traileraddict.com/in-the-earth-2021/trailer,
"Netflix, Sci Fi, Thriller, Shamier Anderson, Anna Kendrick, Toni Collette, Daniel Dae Kim",,Stowaway: Trailer,http://www.traileraddict.com/stowaway-2021/trailer,http://cdn.traileraddict.com/vidog/netflix/stowaway-2021-poster/1.jpg,2021-03-25T19:54:30.000Z,http://www.traileraddict.com/stowaway-2021/trailer,
"Lionsgate, Thriller, Action, Anson Mount, Anthony Hopkins, Abbie Cornish, David Morse",,The Virtuoso: Trailer,http://www.traileraddict.com/the-virtuoso-2021/trailer,http://cdn.traileraddict.com/vidog/lionsgate/the-virtuoso-poster/1.jpg,2021-03-25T19:41:18.000Z,http://www.traileraddict.com/the-virtuoso-2021/trailer,
"Vertical Entertainment, Comedy, Aya Cash, William Jackson Harper, Sarah Bolger",,We Broke Up: Trailer,http://www.traileraddict.com/we-broke-up-2021/trailer,http://cdn.traileraddict.com/vidog/vertical-entertainment/we-broke-up-poster/1.jpg,2021-03-25T19:30:19.000Z,http://www.traileraddict.com/we-broke-up-2021/trailer,
"Paramount Pictures, Crime, Thriller, Mena Suvari, Jeff Fahey, Manny Perez, Costas Mandylor",,Locked In: Trailer,http://www.traileraddict.com/locked-in-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-03-25T19:22:19.000Z,http://www.traileraddict.com/locked-in-2021/trailer,
"Warner Bros. Pictures, Comicbook, Action, Fantasy, Red Band, Margot Robbie, Viola Davis, Joel Kinnaman, Jai Courtney, Idris Elba, John Cena, Peter Capaldi, Alice Braga, Michael Rooker, David Dastmalchian, Daniela Melchior, Pete Davidson, Mayling Ng",,The Suicide Squad: Red Band Trailer,http://www.traileraddict.com/the-suicide-squad/red-band-trailer,http://cdn.traileraddict.com/vidog/warner-bros-pictures/suicide-squad-2021-poster/1.jpg,2021-03-26T20:12:10.000Z,http://www.traileraddict.com/the-suicide-squad/red-band-trailer,
"Metro Goldwyn Mayer (MGM), Action, Thriller, Jason Statham, Josh Hartnett, Holt McCallany, Jeffrey Donovan, Laz Alonso",,Wrath of Man: Trailer,http://www.traileraddict.com/wrath-of-man-2021/trailer,http://cdn.traileraddict.com/vidog/mgm/wrath-of-man-poster/1.jpg,2021-03-29T19:56:14.000Z,http://www.traileraddict.com/wrath-of-man-2021/trailer,
"Fox Searchlight, Thriller, Horror, Rebecca Hall, Sarah Goldberg, Stacy Martin, Vondie Curtis Hall",,The Night House: Trailer,http://www.traileraddict.com/the-night-house-2021/trailer,http://cdn.traileraddict.com/vidog/fox-searchlight/the-night-house-poster/1.jpg,2021-03-29T19:41:19.000Z,http://www.traileraddict.com/the-night-house-2021/trailer,
"Lionsgate, Horror, Franchise/Epic/Trilogy, Thriller, Chris Rock, Max Minghella, Marisol Nichols, Samuel L. Jackson",,Spiral: Trailer,http://www.traileraddict.com/spiral-2020/trailer,http://cdn.traileraddict.com/vidog/lionsgate/spiral-2020-poster/1.jpg,2021-03-30T21:14:12.000Z,http://www.traileraddict.com/spiral-2020/trailer,
"Netflix, Drama",,The Disciple: Trailer,http://www.traileraddict.com/the-disciple/trailer,http://cdn.traileraddict.com/vidog/netflix/the-disciple-poster/1.jpg,2021-03-30T21:04:11.000Z,http://www.traileraddict.com/the-disciple/trailer,
"Warner Bros. Pictures, Comicbook, Action, Fantasy, Margot Robbie, Viola Davis, Joel Kinnaman, Jai Courtney, Idris Elba, John Cena, Michael Rooker, Taika Waititi, Sean Gunn, Alice Braga, Peter Capaldi, David Dastmalchian, Flula Borg, Daniela Melchior, Pete Davidson, Mayling Ng",,The Suicide Squad: Rebellion Trailer,http://www.traileraddict.com/the-suicide-squad/rebellion-trailer,http://cdn.traileraddict.com/vidog/warner-bros-pictures/suicide-squad-2021-poster/1.jpg,2021-04-01T22:16:56.000Z,http://www.traileraddict.com/the-suicide-squad/rebellion-trailer,
"Netflix, Horror, Mystery, Amanda Seyfried, James Norton, Natalia Dyer, Rhea Seehorn, Alex Neustaedter, F. Murray Abraham",,Things Heard & Seen: Trailer,http://www.traileraddict.com/things-heard-seen-2021/trailer,http://cdn.traileraddict.com/vidog/netflix/things-heard-seen-poster/1.jpg,2021-04-01T21:17:16.000Z,http://www.traileraddict.com/things-heard-seen-2021/trailer,
"A24, Comedy",,Zola: Trailer,http://www.traileraddict.com/zola-2021/trailer,http://cdn.traileraddict.com/vidog/a24/zola-2021-poster/1.jpg,2021-04-01T18:39:38.000Z,http://www.traileraddict.com/zola-2021/trailer,
"Bleecker Street, Comedy, Ed Helms, Patti Harrison, Tig Notaro",,Together Together: Trailer,http://www.traileraddict.com/together-together/trailer,http://cdn.traileraddict.com/vidog/bleecker-street/together-together-poster/1.jpg,2021-04-01T18:21:15.000Z,http://www.traileraddict.com/together-together/trailer,
"Netflix, Family, Comedy, Adventure, Sci Fi, Action, Abbi Jacobson, Danny McBride, Maya Rudolph, Eric Andre, Olivia Colman",,The Mitchells vs. The Machines: Theatrical Trailer,http://www.traileraddict.com/connected-2020/theatrical-trailer,http://cdn.traileraddict.com/vidog/netflix/connected-poster/1.jpg,2021-04-01T18:05:53.000Z,http://www.traileraddict.com/connected-2020/theatrical-trailer,
"Marvel Studios, Walt Disney Pictures, Action, Franchise/Epic/Trilogy, Adventure, Fantasy, Comicbook, Scarlett Johansson, Florence Pugh, William Hurt, David Harbour, Rachel Weisz",,Black Widow: Feature Trailer,http://www.traileraddict.com/black-widow-2020/feature-trailer,http://cdn.traileraddict.com/vidog/marvel-studios/black-widow-2020-poster/1.jpg,2021-04-04T04:37:56.000Z,http://www.traileraddict.com/black-widow-2020/feature-trailer,
"Amazon Studios, Action, Thriller, Book, War, Michael B. Jordan, Brett Gelman, Guy Pearce, Jodie Turner-Smith, Jamie Bell, Colman Domingo",,Tom Clancy's Without Remorse: Feature Trailer,http://www.traileraddict.com/without-remorse-2021/feature-trailer,http://cdn.traileraddict.com/vidog/amazon-studios/without-remorse-poster/1.jpg,2021-04-06T19:18:09.000Z,http://www.traileraddict.com/without-remorse-2021/feature-trailer,
"Warner Bros. Pictures, Action, Thriller, Angelina Jolie, Finn Little, Nicholas Hoult, Aiden Gillen, Tyler Perry, Jake Weber, Jon Bernthal",,Those Who Wish Me Dead: Trailer,http://www.traileraddict.com/those-who-wish-me-dead-2021/trailer,http://cdn.traileraddict.com/vidog/warner-bros-pictures/those-who-wish-me-dead-poster/1.jpg,2021-04-07T19:29:23.000Z,http://www.traileraddict.com/those-who-wish-me-dead-2021/trailer,
"IFC Films, Comedy, Drama, Andrew Garfield, Maya Hawke, Nat Wolff, Johnny Knoxville, Jason Schwartzman",,Mainstream: Trailer,http://www.traileraddict.com/mainstream-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-04-07T17:07:01.000Z,http://www.traileraddict.com/mainstream-2021/trailer,
"Magnolia Pictures, Thriller, Action, War, Foreign / Foreign Language",,The Unthinkable: Trailer,http://www.traileraddict.com/the-unthinkable/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-04-09T19:50:49.000Z,http://www.traileraddict.com/the-unthinkable/trailer,
"Lionsgate, Action, Thriller, Rebecca Romijn, Jerry O'Connell, Philip Winchester",,Endangered Species: Trailer,http://www.traileraddict.com/endangered-species/trailer,http://cdn.traileraddict.com/vidog/lionsgate/endangered-species-poster/1.jpg,2021-04-12T22:26:45.000Z,http://www.traileraddict.com/endangered-species/trailer,
"Netflix, Supernatural, Action, Dave Bautista, Ella Purnell, Raúl Castillo, Omari Hardwick, Matthias Schweighöfer, Ana de la Reguera, Tig Notaro",,Army of the Dead: Trailer,http://www.traileraddict.com/army-of-the-dead-2021/trailer,http://cdn.traileraddict.com/vidog/netflix/army-of-the-dead-poster/1.jpg,2021-04-13T19:23:24.000Z,http://www.traileraddict.com/army-of-the-dead-2021/trailer,
"Lionsgate, Action, Comedy, Ryan Reynolds, Samuel L. Jackson, Salma Hayek, Antonio Banderas, Morgan Freeman",,The Hitman's Wife's Bodyguard: Trailer,http://www.traileraddict.com/the-hitmans-wifes-bodyguard/trailer,http://cdn.traileraddict.com/vidog/lionsgate/hitmans-wifes-bodyguard-poster/1.jpg,2021-04-13T19:13:47.000Z,http://www.traileraddict.com/the-hitmans-wifes-bodyguard/trailer,
"Universal Pictures, Action, Adventure, Franchise/Epic/Trilogy, Vin Diesel, Michelle Rodriguez, Jordana Brewster, Tyrese Gibson, Ludacris, Helen Mirren, Charlize Theron, Nathalie Emmanuel, John Cena, Sung Kang",,F9: The Fast Saga: Feature Trailer,http://www.traileraddict.com/f9-the-fast-saga/feature-trailer,http://cdn.traileraddict.com/vidog/universal-pictures/f9-fast-saga-poster/1.jpg,2021-04-14T17:55:45.000Z,http://www.traileraddict.com/f9-the-fast-saga/feature-trailer,
"Lionsgate, Thriller, Dylan O'Brien, Maika Monroe, Keir Gilchrist, Hannah Gross, Emory Cohen",,Flashback: Theatrical Trailer,http://www.traileraddict.com/education-of-fredrick-fitzell/theatrical-trailer,http://cdn.traileraddict.com/vidog/e1-entertainment/education-fredrick-fitzell-poster/1.jpg,2021-04-15T18:53:55.000Z,http://www.traileraddict.com/education-of-fredrick-fitzell/theatrical-trailer,
"Comedy, Crime, Foreign / Foreign Language, Mads Mikkelsen, Nikolaj Lie Kaas",,Riders of Justice: Theatrical Trailer,http://www.traileraddict.com/riders-of-justice/theatrical-trailer,http://cdn.traileraddict.com/vidog/magnolia-pictures/riders-of-justice-poster/1.jpg,2021-04-16T06:24:34.000Z,http://www.traileraddict.com/riders-of-justice/theatrical-trailer,
"Marvel Studios, Comicbook, Action, Martial Arts, Simu Liu, Awkwafina, Tony Leung",,Shang-Chi and the Legend of the Ten Rings: Trailer,http://www.traileraddict.com/shang-chi-legend-ten-rings/trailer,http://cdn.traileraddict.com/vidog/marvel-studios/shang-chi-ten-rings-poster/1.jpg,2021-04-20T07:09:10.000Z,http://www.traileraddict.com/shang-chi-legend-ten-rings/trailer,
"Paramount Pictures, Drama, Kelsey Grammer, Jackson White, Julia Goldani-Telles, William Fichtner",,The Space Between: Trailer,http://www.traileraddict.com/the-space-between-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-04-20T17:49:36.000Z,http://www.traileraddict.com/the-space-between-2021/trailer,
"Neon, Crime, Drama, Foreign / Foreign Language",,New Order: Trailer,http://www.traileraddict.com/new-order-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-04-22T08:17:29.000Z,http://www.traileraddict.com/new-order-2021/trailer,
"Netflix, Sci Fi, Thriller, Foreign / Foreign Language, Mélanie Laurent",,Oxygen: Feature Trailer,http://www.traileraddict.com/oxygen-2021/feature-trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-04-22T08:01:46.000Z,http://www.traileraddict.com/oxygen-2021/feature-trailer,
"Sony Pictures, Comedy, Billy Crystal, Tiffany Haddish, Penn Badgley, Laura Benanti, Louisa Krause",,Here Today: Trailer,http://www.traileraddict.com/here-today-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-04-23T20:24:09.000Z,http://www.traileraddict.com/here-today-2021/trailer,
"Warner Bros. Pictures, Horror, Paranormal, Vera Farmiga, Patrick Wilson",,The Conjuring: The Devil Made Me Do It: Trailer,http://www.traileraddict.com/conjuring-devil-made-me-do-it/trailer,http://cdn.traileraddict.com/vidog/new-line-cinema/conjuring-devil-made-me-do-it-poster/1.jpg,2021-04-23T20:02:35.000Z,http://www.traileraddict.com/conjuring-devil-made-me-do-it/trailer,
"Paramount Pictures, Action, Adventure, Thriller, Pierce Brosnan, Hermione Corfield, Jamie Chung, Tim Roth, Nick Cannon",,The Misfits: Trailer,http://www.traileraddict.com/the-misfits-2021/trailer,http://cdn.traileraddict.com/vidog/paramount-pictures/the-misfits-poster/1.jpg,2021-04-28T18:45:15.000Z,http://www.traileraddict.com/the-misfits-2021/trailer,
"Pixar Animation, Walt Disney Pictures, CG Animation, Animation, Family, Adventure, Jacob Tremblay, Jack Dylan Grazer",,Luca: Trailer,http://www.traileraddict.com/luca-2021/trailer,http://cdn.traileraddict.com/vidog/disney-pixar/luca-2021-poster/1.jpg,2021-04-28T18:20:37.000Z,http://www.traileraddict.com/luca-2021/trailer,
"Metro Goldwyn Mayer (MGM), Action, Thriller, Red Band, Jason Statham, Josh Hartnett, Holt McCallany, Jeffrey Donovan, Laz Alonso",,Wrath of Man: Red Band Trailer,http://www.traileraddict.com/wrath-of-man-2021/red-band-trailer,http://cdn.traileraddict.com/vidog/mgm/wrath-of-man-poster/1.jpg,2021-04-30T22:13:47.000Z,http://www.traileraddict.com/wrath-of-man-2021/red-band-trailer,
"Netflix, Sci Fi, Thriller, Gina Rodriguez, Ariana Greenblatt, Lucius Hoyos, Shamier Anderson, Finn Jones, Jennifer Jason Leigh, Berry Pepper",,Awake: Trailer,http://www.traileraddict.com/awake-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-05-06T07:41:28.000Z,http://www.traileraddict.com/awake-2021/trailer,
"Paramount Pictures, Thriller, Franchise/Epic/Trilogy, Sci Fi, Emily Blunt, Millicent Simmonds, Noah Jupe, Cillian Murphy, Djimon Hounsou, John Krasinski",,A Quiet Place Part II: Theatrical Trailer,http://www.traileraddict.com/a-quiet-place-part-ii/theatrical-trailer,http://cdn.traileraddict.com/vidog/paramount-pictures/quiet-place-part-ii-poster/1.jpg,2021-05-06T19:11:17.000Z,http://www.traileraddict.com/a-quiet-place-part-ii/theatrical-trailer,
"Marvel Studios, Action, Comicbook, Franchise/Epic/Trilogy, Tom Hardy, Michelle Williams, Naomie Harris, Reid Scott, Stephen Graham, Woody Harrelson",,Venom: Let There Be Carnage: Trailer,http://www.traileraddict.com/venom-let-there-be-carnage/trailer,http://cdn.traileraddict.com/vidog/marvel-studios/venom-let-carnage-poster/1.jpg,2021-05-10T20:21:35.000Z,http://www.traileraddict.com/venom-let-there-be-carnage/trailer,
"Netflix, Comedy, Drama, Kevin Hart, Lil Rel Howery, Alfre Woodard, Anthony Carrigan",,Fatherhood: Trailer,http://www.traileraddict.com/fatherhood/trailer,http://cdn.traileraddict.com/vidog/netflix/fatherhood-2021-poster/1.jpg,2021-05-10T20:45:34.000Z,http://www.traileraddict.com/fatherhood/trailer,
"A24, Fantasy, Action, Adventure, Dev Patel, Sean Harris, Kate Dickie, Joel Edgerton",,The Green Knight: Trailer,http://www.traileraddict.com/the-green-night/trailer,http://cdn.traileraddict.com/vidog/a24/green-knight-poster/1.jpg,2021-05-11T22:34:53.000Z,http://www.traileraddict.com/the-green-night/trailer,
"Focus Features, Thriller, Matt Damon, Abigail Breslin",,Stillwater: Trailer,http://www.traileraddict.com/stillwater-2021/trailer,http://cdn.traileraddict.com/vidog/focus-features/stillwater-2021-poster/1.jpg,2021-05-11T22:29:19.000Z,http://www.traileraddict.com/stillwater-2021/trailer,
"Lionsgate, Action, Crime, Thriller, Maggie Q, Samuel L. Jackson, Michael Keaton, Robert Patrick, Patrick Malahide",,The Protégé: Trailer,http://www.traileraddict.com/the-protege-2021/trailer,http://cdn.traileraddict.com/vidog/lionsgate/the-protege-poster/1.jpg,2021-05-11T22:57:56.000Z,http://www.traileraddict.com/the-protege-2021/trailer,
"Universal Pictures, Horror, Thriller, Action, Ana de la Reguera, Cassidy Freeman, Tenoch Huerta, Josh Lucas, Alejandro Edda, Will Patton",,The Forever Purge: Trailer,http://www.traileraddict.com/the-forever-purge/trailer,http://cdn.traileraddict.com/vidog/universal-pictures/the-forever-purge-poster/1.jpg,2021-05-18T05:48:47.000Z,http://www.traileraddict.com/the-forever-purge/trailer,
"Lionsgate, Action, Comedy, Ryan Reynolds, Samuel L. Jackson, Salma Hayek, Antonio Banderas, Morgan Freeman",,The Hitman's Wife's Bodyguard: Feature Trailer,http://www.traileraddict.com/the-hitmans-wifes-bodyguard/feature-trailer,http://cdn.traileraddict.com/vidog/lionsgate/hitmans-wifes-bodyguard-poster/1.jpg,2021-05-17T19:02:40.000Z,http://www.traileraddict.com/the-hitmans-wifes-bodyguard/feature-trailer,
